transaction_id,timestamp,amount,merchant_id,customer_id,is_fraud
1037,2020-03-31 12:31:51,874.04,19537110,44f396be,1
1038,2021-04-29 01:14:25,944.14,dc17ac39,0e1b9015,0
1039,2022-03-22 09:03:53,210.07,38cfe77a,34cc7276,1
1040,2022-03-09 17:57:13,186.8,51b9ba5c,ad4ce9b9,1
1041,2022-12-24 17:01:35,618.53,ebed4ca4,2c97324a,0
1042,2020-02-15 22:53:45,724.29,7e28c840,9198b6cb,1
1043,2022-04-30 08:22:56,815.34,95ddd083,dfcb6687,0
1044,2020-01-09 07:24:44,719.59,4f112c19,50470e7e,0
1045,2021-04-13 11:01:18,597.4,eb57ede4,8d4d601f,1
1046,2022-04-23 17:50:33,606.99,ad785728,d8647a14,0
1047,2020-04-28 01:20:07,598.74,589b295e,eb09037d,0
1048,2020-02-08 04:14:19,457.8,218ad89c,4bafe44c,0
1049,2021-01-08 15:07:03,310.53,1caf9368,d616767a,0
1050,2022-10-16 04:58:50,133.96,482d84f8,cc6ccc90,0
1051,2022-02-14 03:17:01,750.06,90107651,33224584,0
1052,2022-10-29 11:17:06,631.5,cb348d53,46e47753,0
1053,2022-10-27 13:02:20,85.01,bfa135e6,02c0a316,0
1054,2022-09-09 08:50:40,697.02,f0cd8f7d,6f4e4eb8,0
1055,2021-03-15 20:19:31,844.47,bde43790,e0595325,0
1056,2020-11-15 20:19:26,103.07,2a6a780c,0f2cfb01,0
1057,2022-07-12 22:18:20,861.05,47f9189e,3d558cc9,1
1058,2021-06-15 06:08:57,653.42,fac3140a,0d791f47,0
1059,2022-04-26 19:18:37,857.72,3bf08cee,de0e44b6,1
1060,2021-11-20 18:18:10,134.01,9ff4d37e,7bce4e2a,1
1061,2021-02-15 08:08:02,916.2,72943e05,7f36dd82,0
1062,2022-04-17 23:42:31,822.18,61ab4158,edc9300d,1
1063,2022-07-27 23:29:30,570.42,2ef342e7,8abb363b,1
1064,2021-09-12 20:44:34,675.98,d6317c41,61d82a72,1
1065,2022-04-22 01:14:51,436.62,7c406ae7,95fa5ffd,0
1066,2021-02-06 15:17:52,712.91,7f8a35fb,e0e6ec8d,1
1067,2022-12-19 09:14:35,120.27,e7bec155,159c1d52,1
1068,2021-04-14 04:51:29,927.42,d21eeb4c,b7661d73,1
1069,2020-08-14 15:27:09,596.84,583f0aa0,6aa70444,1
1070,2022-06-23 03:01:43,39.66,e7b55521,f41959b0,1
1071,2020-12-22 10:24:42,286.83,f4d9b9e4,58b73238,0
1072,2022-07-28 12:19:19,54.06,0c325f0b,81cb1f20,0
1073,2020-12-15 12:03:49,52.64,3a067f09,7f9196e6,0
1074,2022-12-04 14:10:12,600.86,e73d6756,0a740af5,1
1075,2022-07-15 21:58:45,309.51,774a77e3,1d5f00b2,1
1076,2022-03-11 21:24:08,772.4,5ffc668d,77288304,1
1077,2022-01-26 05:13:56,376.09,24e57d66,9abb8ca9,0
1078,2020-08-06 16:36:40,451.6,22d2970d,6daaac4d,0
1079,2020-08-10 21:27:38,877.6,e8f52b14,b060c7d6,0
1080,2021-02-05 19:53:25,598.8,1e16ba2f,09b352e2,1
1081,2020-07-19 10:16:42,854.07,8b0c175c,7cbd6040,0
1082,2022-01-03 21:11:44,57.34,9619282c,51d3f9d4,1
1083,2021-08-15 06:26:16,421.66,8dab3751,83568bc7,1
1084,2021-06-28 23:06:10,362.5,e8f0ad59,4cc18b0f,0
1085,2022-03-25 01:28:34,778.42,a7c21492,e6ae3bb0,0
1086,2020-09-24 16:08:28,635.11,75679942,9b878964,1
1087,2020-01-30 15:10:07,867.73,3696de7b,59fbff8c,1
1088,2021-01-03 06:32:28,617.12,e3b10450,a58f3d1e,0
1089,2022-08-04 04:02:51,541.58,3c1a68f4,d2f8b97c,0
1090,2020-05-15 10:45:01,585.66,05848d56,f7006ceb,1
1091,2022-03-03 16:04:58,129.95,6e9d40b9,9bd9d0ab,0
1092,2021-05-19 04:18:03,578.88,6fe3e45f,54a9705f,0
1093,2020-03-05 02:15:28,169.91,eaaf688f,26f7f903,0
1094,2022-08-24 21:45:18,294.44,9655fd23,ee79390c,1
1095,2020-06-22 21:01:19,146.39,7fbfa2e4,ac207926,0
1096,2021-07-24 06:48:07,265.71,28180925,ca7bcd3e,1
1097,2021-11-20 04:34:22,533.16,5084e993,aa1d7a4d,1
1098,2022-02-23 21:01:46,324.96,500279bd,ff73d3b8,1
1099,2021-06-27 01:14:10,166.47,cd209bef,ef395054,1
1100,2022-01-27 01:34:36,861.55,bdbda967,29408bc3,0
1101,2022-01-18 21:21:46,556.54,bbc57386,85c77278,1
1102,2020-04-24 06:37:50,853.57,7b0ff845,9bbc3ae3,0
1103,2020-05-23 02:11:58,883.34,ae3d40c6,32cab45d,1
1104,2020-08-01 05:08:58,989.17,4a2ed501,321d0e1a,1
1105,2022-07-30 21:33:20,637.65,0bf14a90,2345ed31,0
1106,2020-08-19 02:27:01,669.09,dcaf6617,539a6042,0
1107,2022-09-15 10:08:22,82.02,00bf67e0,b623e27c,0
1108,2022-09-16 06:56:42,8.21,53e471f2,5f88dd3a,1
1109,2022-07-22 04:12:51,818.28,a939a8e6,eb8bd2eb,0
1110,2020-10-30 18:58:34,668.68,09e1c5ca,19face1f,1
1111,2020-03-27 09:30:54,108.24,d59a0f33,7ed9756b,0
1112,2021-09-05 13:01:37,677.38,e18eac48,e66f569b,0
1113,2022-08-13 03:50:32,217.68,90a196df,e8bbbf66,0
1114,2021-09-02 14:33:13,350.68,dde62eef,552b805c,0
1115,2022-12-03 00:40:15,458.74,a3deb75d,001de05e,1
1116,2022-08-28 16:48:34,611.86,e1af5bd1,df4f2f0c,1
1117,2021-09-08 23:40:34,9.84,92a2ccd3,e62999ff,1
1118,2020-08-02 07:05:29,188.36,99a36642,28a98401,0
1119,2022-07-01 02:24:33,267.21,f14c0b05,70fd3fa4,1
1120,2022-09-19 18:30:24,657.98,c83006db,ba1f83a1,0
1121,2021-06-18 01:35:09,787.49,88f7d407,ceb4c824,0
1122,2022-11-29 19:58:10,726.8,4433b2e2,4ff54799,0
1123,2021-08-17 16:16:46,696.2,e320a11c,74a385b8,1
1124,2021-06-12 23:46:58,400.37,df0bc2ac,d9b5f76b,1
1125,2021-01-20 12:36:50,76.08,e0edafd7,bd8a381f,1
1126,2020-07-13 16:47:06,169.89,57f67a26,3c3e15b0,0
1127,2020-01-29 17:48:53,645.26,d2280e1e,ee98bbca,1
1128,2021-01-22 13:41:27,291.15,84ff540e,371b6b59,1
1129,2020-04-20 23:17:48,450.5,a8b551a2,2d1ffa50,1
1130,2022-05-03 09:00:57,799.13,2b3479d4,ccc6c52b,0
1131,2021-11-06 09:08:44,915.07,bca1e81f,871e9245,0
1132,2021-02-01 01:41:03,295.38,ae8c49d5,145d724c,0
1133,2022-03-24 23:04:07,24.27,a491ab2f,15495909,0
1134,2021-03-06 20:37:41,889.61,3bd2161c,b2132d2b,1
1135,2020-05-22 21:22:35,859.47,3088bc71,741e910f,0
1136,2022-08-22 17:32:59,709.91,af0741e1,ab3792e3,0
1137,2020-04-08 04:36:50,789.33,1d27a747,e3e4dee2,0
1138,2022-06-24 16:47:27,96.45,e97d925f,77ecc10a,1
1139,2022-09-23 09:20:17,417.23,801f76f6,af3be4a9,0
1140,2022-12-13 08:31:27,383.6,412dbf38,d452e98e,0
1141,2022-09-08 16:23:26,816.0,bdb09af8,b9bb1143,0
1142,2021-08-23 14:06:50,716.44,d86df907,2ebf2be1,1
1143,2020-07-13 05:55:29,474.3,8bc64647,1db8ac09,0
1144,2022-12-14 17:20:58,422.67,8174ff78,ec6ff37d,0
1145,2020-09-05 02:35:34,778.0,b1902e2e,116c134b,0
1146,2020-01-20 16:32:43,560.19,f32cfcf0,3c7b3f29,1
1147,2020-11-12 15:13:00,189.5,2c287e2a,a97c8bae,0
1148,2020-09-13 01:05:53,190.98,aa374e0d,572fb570,0
1149,2020-03-05 18:52:25,547.13,971e5c87,03aa24c3,0
1150,2021-10-28 13:38:41,415.77,a07f6ec3,6ed586f1,1
1151,2021-12-28 22:48:23,255.94,22d0a9bf,f665ad12,1
1152,2022-02-04 20:06:02,336.85,01bd4a31,4a3209c0,1
1153,2020-09-30 13:32:42,786.1,1e3e41a1,963de962,0
1154,2022-09-03 03:16:42,784.28,ba731efb,99ca1036,0
1155,2022-01-31 00:51:32,47.25,7daa6514,e7454254,1
1156,2020-12-10 09:36:08,250.8,1883f23f,0111400d,0
1157,2020-04-27 01:55:30,79.83,f8835baa,9746bb90,0
1158,2022-04-17 13:58:39,592.01,ecee54a1,9b866854,0
1159,2022-11-28 08:33:58,297.67,7005e497,8442e2fa,1
1160,2021-09-29 03:16:18,251.67,c7eacca7,06114930,1
1161,2020-01-02 18:03:43,720.18,3923b65e,f0f104ac,0
1162,2022-06-17 18:18:01,365.1,c6e683d6,257193eb,1
1163,2021-04-14 03:08:09,650.24,cc27fc36,baac5a63,1
1164,2021-06-15 11:01:26,820.66,a22bd67e,be0504ba,1
1165,2021-03-21 07:18:21,60.14,4716a80a,0f759852,1
1166,2022-01-31 09:31:18,802.2,a793a47a,5272596e,1
1167,2022-12-06 19:46:31,788.97,90cd3e1a,15586571,0
1168,2022-08-24 14:38:13,209.5,72b6650b,ce8bd6ec,0
1169,2022-01-10 11:06:04,583.87,d672c28a,89a406c7,0
1170,2022-11-10 16:29:25,491.49,37ef0a3c,bd1fe762,1
1171,2020-09-22 00:02:37,89.71,eec9765e,558efd57,1
1172,2021-09-04 18:40:43,72.46,fc236b58,26010331,1
1173,2021-08-15 17:13:40,685.74,67bd6eb8,232b3863,1
1174,2022-03-11 00:31:15,168.68,85ee0be7,48ae163a,1
1175,2020-06-05 22:01:58,756.43,3f22c8aa,b9bc3370,0
1176,2021-05-23 06:48:45,444.16,ffcf2079,aaf466b7,1
1177,2021-10-24 01:14:40,988.21,ba4bd609,1e2fd99f,0
1178,2021-12-25 16:53:16,505.04,49df141f,fe967b23,1
1179,2022-03-21 13:36:14,674.39,3d41ae17,8f405699,0
1180,2020-08-25 01:48:07,880.66,bc40c35d,e86bf0db,0
1181,2022-04-11 22:22:09,434.04,3f7fa404,1f65ef94,0
1182,2021-06-06 21:26:28,452.82,0839dc2f,33999e2b,1
1183,2020-04-07 11:14:41,688.14,62d81083,b0cc28a0,0
1184,2021-12-12 08:52:40,846.0,9b773bf0,652dd189,0
1185,2022-11-26 06:07:37,205.43,6fe4a525,273eb215,0
1186,2022-11-22 20:42:47,540.62,9cb2b259,23902773,0
1187,2022-07-04 15:10:57,90.49,07d7fb98,214b8692,0
1188,2022-03-20 15:38:34,760.61,495a63e8,ecc2ee8d,1
1189,2020-05-30 02:40:56,884.04,a51145cd,15428bbb,1
1190,2020-01-22 05:32:07,181.99,24093e8f,57417eba,0
1191,2020-12-11 14:53:53,49.22,cab575e8,b813c321,0
1192,2022-01-24 12:21:43,278.9,e1aee350,5dcf771f,1
1193,2020-01-13 00:48:00,544.36,d2cf950e,19137e15,1
1194,2022-09-21 12:59:39,225.75,ce7db165,cda10ccd,1
1195,2022-10-05 00:26:49,568.65,22139cef,6f4ef403,1
1196,2020-09-30 14:36:42,138.95,e03d95cf,c011033a,0
1197,2022-09-21 22:38:11,88.79,9af98e07,674fc22f,1
1198,2020-01-06 10:18:33,394.21,5aec4c2c,a53f1d43,1
1199,2022-08-17 06:58:36,327.45,af7e0209,4147c5b4,0
1200,2022-06-19 06:35:18,4.67,88d9fe09,a8c7b549,1
1201,2020-09-25 16:36:19,375.19,a642d1b9,d7da3afa,1
1202,2020-11-16 03:32:51,889.0,5cfc6754,bd23601f,0
1203,2022-11-20 05:59:17,66.06,d2effe27,0175ab93,1
1204,2020-08-03 22:03:49,997.7,b2f4c833,c4c50b6d,0
1205,2022-10-24 01:15:37,295.63,0f5ce182,d3cc78ab,0
1206,2020-04-26 22:08:50,826.91,24511dde,f5ec34fa,0
1207,2021-06-03 01:52:28,160.66,021cd249,6855a542,0
1208,2021-10-30 22:42:11,414.33,36211a27,264fad1a,0
1209,2020-10-09 11:09:54,704.93,03897cf4,559941c6,0
1210,2020-11-06 18:28:29,421.09,a062adfd,1f8cf3dc,0
1211,2020-01-07 15:14:42,888.9,2b26791e,ac182d93,0
1212,2022-05-05 05:27:11,262.14,50e7ba25,db2b59c8,1
1213,2022-04-12 13:22:16,106.55,effe4e28,0fa87d43,0
1214,2020-06-08 10:50:28,103.23,5662268c,778d9cf0,0
1215,2020-01-15 18:40:32,901.74,b7584dc3,50ae68ad,0
1216,2022-10-22 06:46:50,84.49,6800f2ec,1a77c648,1
1217,2020-09-30 00:43:51,87.04,9f58f99f,b9bb28d2,1
1218,2020-09-18 18:14:45,628.39,ac912beb,22494674,1
1219,2020-01-15 02:13:41,492.54,9a87aa7e,6f4da44b,0
1220,2021-10-09 23:49:32,612.18,5924f494,d8e2bcfb,1
1221,2021-06-19 09:57:27,126.84,f274234a,3fba4bcf,0
1222,2020-10-10 21:02:04,815.49,01af5e87,cac0b8f0,0
1223,2022-09-30 00:18:52,206.96,f1c3a730,38d54606,0
1224,2020-09-20 23:45:00,877.15,642dc5b5,f415fc23,1
1225,2021-04-04 09:58:18,35.62,49f8fa6e,fe2af4c8,1
1226,2020-09-01 05:18:58,570.31,11902b95,60f52821,0
1227,2020-09-21 13:22:30,732.0,6460a740,93868fc5,1
1228,2021-11-09 21:15:05,740.63,5d5cce39,7bc5d39c,1
1229,2020-05-28 17:57:45,166.34,aeb67d17,9483a8d6,1
1230,2022-03-20 11:58:50,109.8,867084bf,a34664f7,1
1231,2020-04-10 23:00:03,450.55,ba39576a,9816f9a7,0
1232,2020-11-04 01:54:52,347.53,f1c552dc,25f6e5ba,0
1233,2022-01-05 21:38:31,391.08,61e29f68,2c1e0ff1,0
1234,2021-02-23 01:25:30,670.42,089fef95,58aa8212,0
1235,2020-10-11 19:30:17,674.88,7220d18e,9d18acc9,1
1236,2020-01-24 02:44:35,679.1,cf045291,e8f27514,1
1237,2022-08-18 01:29:11,55.05,cb2a68ed,13ebdff9,0
1238,2021-08-02 21:27:50,990.2,63e85a49,e36ad2a1,1
1239,2022-04-01 12:25:06,239.13,ac0f34c3,d4cade8d,1
1240,2021-11-21 09:27:49,575.17,b73236cd,922d0087,0
1241,2020-06-17 19:45:00,817.54,5c5eab15,168a4e08,1
1242,2021-12-27 15:43:34,29.47,ef17b784,853d03ec,1
1243,2020-01-10 20:11:58,69.79,9d0c4ff9,469d5d52,1
1244,2020-07-01 10:51:01,661.1,a5a25a39,616d81f5,1
1245,2020-05-15 20:11:45,988.53,f408903d,a1deaaca,1
1246,2021-10-25 02:22:34,440.49,0d47f35a,f6350ca5,0
1247,2020-08-19 10:11:16,18.45,7a426089,e24d284e,0
1248,2021-01-11 09:06:34,499.84,cfc68e15,5c30dbe0,1
1249,2022-11-17 07:28:28,717.32,89737f96,a5992a5f,0
1250,2021-07-03 10:22:22,737.61,822a2d9a,d933ca7c,1
1251,2022-07-18 16:24:31,774.21,029a7607,c3787817,0
1252,2021-05-09 19:24:57,86.57,2641341a,beab8732,0
1253,2021-03-18 11:59:33,883.36,567659db,5d6a246d,1
1254,2020-09-29 11:26:21,223.56,f138e46a,20447715,0
1255,2020-08-15 09:47:58,52.26,b625464a,50edd0ea,0
1256,2022-01-17 21:46:48,440.12,892ba63a,d459e92b,1
1257,2020-06-25 20:21:53,80.04,0cd32cd1,a35e3536,0
1258,2022-11-26 04:06:58,452.59,49d2d216,81f7bffb,0
1259,2021-05-02 03:37:36,16.73,ec6dbe1a,bcb6a7d6,1
1260,2020-11-11 16:52:58,424.81,67520885,d6cf6957,1
1261,2022-12-14 07:41:37,27.83,bbf2ddfe,25533391,1
1262,2022-06-10 07:20:20,721.19,c38db1c4,d506f93c,1
1263,2022-08-09 07:45:00,646.04,d0d7d2d1,5498ed33,1
1264,2021-03-19 17:18:11,268.72,f3fc71f1,b2025474,1
1265,2022-11-04 06:27:57,215.3,8bf2130f,022d8b36,0
1266,2022-06-16 10:12:14,294.9,445d2805,8cd1bd70,1
1267,2021-10-10 06:15:30,234.98,3e5b08a0,95f0bcb7,0
1268,2022-05-16 18:30:08,196.88,cf9668b1,8a444a4a,0
1269,2020-11-01 12:28:44,508.56,879a8ef5,2145d0f9,1
1270,2021-04-09 07:11:09,571.71,39f40532,87d68a56,1
1271,2020-02-03 01:54:38,710.83,12d78d9a,e43d67d9,1
1272,2022-01-29 11:34:56,417.88,916c13bf,c9f519d5,0
1273,2020-09-04 17:20:31,561.46,ef117442,85163977,1
1274,2022-02-08 12:34:56,66.48,67828be4,1d484671,1
1275,2020-07-24 18:24:26,74.76,5dc40eeb,011bb8de,1
1276,2020-02-03 13:46:50,625.11,b1c4ba25,ababc8c3,0
1277,2021-12-10 19:20:16,780.68,2130b2ad,4e619c90,1
1278,2020-01-12 16:19:38,333.27,ec784caa,7018d21b,0
1279,2020-01-16 19:35:36,564.38,528fdfa5,8e2b3d8d,1
1280,2020-04-08 03:56:23,802.03,0a671a63,db57ca7d,1
1281,2022-04-26 19:04:42,143.08,9072b0f0,81b7edfa,1
1282,2022-06-12 21:08:42,933.82,0d4809f7,bb36d5aa,1
1283,2021-09-24 00:45:21,482.15,a44a1870,83f5b9e8,1
1284,2021-11-13 05:28:44,790.92,291d05d9,48ed864d,0
1285,2022-12-10 10:51:07,387.11,10a861b5,0f0b5a3d,1
1286,2022-01-21 18:29:54,595.75,4dbdae10,31c7caad,0
1287,2022-08-20 03:13:02,694.3,3cd0c14b,1f1d8907,1
1288,2021-07-22 04:36:19,791.81,5e940987,cacb34e7,1
1289,2020-09-21 10:11:11,895.81,57dec4f2,5bb0a853,0
1290,2022-03-03 03:20:31,999.73,1b29b8e4,bdd1935a,1
1291,2021-10-24 09:27:38,916.18,ea5b77c4,5924e307,1
1292,2020-05-01 10:23:05,512.72,db063da5,7c9acc4c,1
1293,2020-05-19 02:01:58,720.35,cf416ac9,f7cda962,0
1294,2020-04-17 23:44:39,457.88,754ecc6e,0fee722e,1
1295,2021-04-22 15:34:58,917.27,42cbce71,af6d5bdd,0
1296,2022-05-09 21:09:10,722.08,7b64ac3a,6fdf8c18,1
1297,2021-09-01 21:42:09,784.98,c907b4d3,c8cac211,1
1298,2020-06-11 23:59:13,138.18,703ea8b2,85535481,1
1299,2021-09-06 22:12:38,563.21,0df1b699,96f5a5da,1
1300,2021-01-11 13:29:20,67.54,7f245153,0d69cf58,1
1301,2022-03-16 06:48:01,756.21,2e9c7ffd,b1bc9a84,1
1302,2021-06-02 19:48:38,100.54,5581202c,fb8a9306,0
1303,2021-08-19 08:00:33,76.05,eb4e5293,f944baa2,0
1304,2021-04-18 05:46:11,553.88,10b62e6a,6d506100,0
1305,2022-04-21 00:06:15,410.13,3cc12ca6,8fd135b5,1
1306,2020-01-14 14:32:31,706.56,a25082e6,8bcf4e68,0
1307,2021-02-10 07:13:18,454.32,8e13be3c,55299756,0
1308,2020-08-01 22:02:48,342.69,b30a5cf4,0254eed7,1
1309,2021-12-13 21:12:01,183.46,a838d20e,d681f597,0
1310,2021-02-20 05:35:47,292.43,1fd43bbe,3fdf444c,0
1311,2021-06-26 16:11:35,174.5,8f4b35a6,a978ce8f,0
1312,2020-09-27 21:09:40,162.38,943affc0,3dfdff6d,1
1313,2021-05-20 01:01:07,763.66,b22eb29a,63682d94,0
1314,2022-04-04 06:06:46,18.46,a5b7a608,217fb039,0
1315,2022-12-12 14:44:57,464.78,3cc2b14d,ab448a4a,0
1316,2022-08-15 23:19:13,185.72,4f60d305,37d6ae3f,0
1317,2021-03-18 11:17:05,207.16,08da0fa0,46e7aeef,1
1318,2022-07-01 07:33:49,755.13,7c99d191,c63b5204,0
1319,2022-10-05 17:40:58,867.55,8b98336c,dec7179e,1
1320,2020-05-27 14:30:26,417.82,4ecfc165,e5dcdd8a,0
1321,2022-04-23 02:58:02,979.64,9a08081c,b44aa763,0
1322,2021-08-13 07:06:41,790.98,f0034e24,478a052c,0
1323,2021-12-26 05:27:39,739.38,cd60d6ae,dbf5a706,0
1324,2020-11-05 02:20:49,912.49,dbd798ea,6a62ffd7,0
1325,2020-02-11 01:57:45,952.71,ba22dcde,aa9a4a5c,1
1326,2021-11-08 15:34:06,572.36,8057f431,3540f216,1
1327,2020-02-06 08:44:15,765.79,3b29e645,d05eb657,0
1328,2021-03-23 19:14:46,28.73,b012fa70,79aceb3b,1
1329,2022-02-19 20:50:00,245.19,f9c628d0,c011a108,0
1330,2022-04-07 15:58:39,992.92,d33ca639,8efd4fa8,0
1331,2020-04-18 07:13:47,779.16,040fb468,c68f59f9,1
1332,2020-06-23 13:42:54,311.88,f2737d67,33960edf,0
1333,2021-08-31 15:55:45,470.37,f126e4c7,02a0cc7a,1
1334,2022-09-18 16:40:01,526.59,d2e2fe7f,2cc0d01f,1
1335,2020-02-20 22:13:54,690.28,e79e5ca6,d1d1a04d,1
1336,2021-12-04 17:01:37,581.13,1f57b9e7,46c8ef7f,1
1337,2021-11-30 19:54:29,690.4,0b89be09,5c033ecd,0
1338,2022-03-13 15:25:49,793.43,dc63da9f,e27d69dd,0
1339,2020-10-11 07:24:41,470.4,35829cd8,c9d141f3,0
1340,2021-03-28 11:15:46,843.28,579e5f92,c6d84bd8,0
1341,2020-10-11 23:52:35,959.6,9f8969bd,e7f3dc36,0
1342,2022-09-08 02:27:12,173.72,6f524b7c,dfe3100a,0
1343,2021-08-05 10:24:21,851.34,6ebec044,b1fec8dc,0
1344,2022-02-04 11:30:16,447.31,e334cdb4,87f84bcd,0
1345,2020-09-19 05:14:51,287.7,8d341962,f1bb827b,1
1346,2022-06-25 14:16:56,251.39,5bccf7b1,c5064a57,0
1347,2021-12-06 16:58:14,869.33,4cd5761f,5ef24617,0
1348,2022-03-29 05:43:26,740.05,2034b567,cb41dbbe,1
1349,2020-01-22 05:37:17,671.3,72647312,4cade3d6,1
1350,2022-05-30 21:24:34,113.68,8ba254c5,1c0ec1c8,1
1351,2022-08-02 06:04:53,943.53,b7dd3e61,952f5a0b,0
1352,2021-06-25 09:59:29,609.84,257129bf,6f761d80,0
1353,2021-01-23 08:20:06,640.17,b8248c9f,4a711f8c,0
1354,2022-07-26 08:18:53,170.44,c6d78651,8bd9be79,0
1355,2022-07-28 12:49:44,210.85,f89ed040,f8aada4b,0
1356,2020-05-22 04:29:23,548.49,badd7395,99a02c82,1
1357,2021-12-17 03:17:54,809.69,a0ea22b1,15c35c85,1
1358,2020-09-03 06:09:50,362.4,9c729294,82d56a57,0
1359,2021-07-15 04:07:50,934.84,529b1534,6f1cf4c1,0
1360,2020-07-27 00:01:15,795.87,35a7215f,cb7cd6b4,0
1361,2021-07-26 17:29:01,748.2,4cef1861,f6f28057,0
1362,2020-09-05 22:30:38,401.36,70fbeb6a,742855c1,0
1363,2021-12-26 05:30:45,399.16,aeb30c22,70e69e40,1
1364,2022-01-29 21:07:37,479.2,1a523c79,80d204d1,0
1365,2020-08-22 20:03:25,168.59,ab5a96c0,943cd4d7,1
1366,2022-10-07 22:59:18,609.02,ee5e3f1c,595dfbb4,1
1367,2022-08-23 03:13:16,815.58,7bedd027,585cc3fe,0
1368,2021-05-20 15:00:05,197.39,c2558dac,81c0fb78,0
1369,2020-04-14 16:31:37,927.31,79eb5e5a,705641f8,1
1370,2020-10-16 15:53:12,920.25,80b14886,ad6a394f,0
1371,2022-09-29 19:29:52,582.85,a2e98b2c,e2873fd1,1
1372,2022-06-25 10:47:16,809.27,ae94e678,bed4245c,1
1373,2021-09-11 22:10:39,399.66,1cc81686,9896a82f,1
1374,2022-10-11 13:42:51,790.82,012d90a4,2f661500,0
1375,2022-10-23 13:53:01,23.31,69169619,a48514d0,0
1376,2021-07-02 16:58:08,446.25,44cb43be,004bf5d2,1
1377,2020-04-11 06:01:49,533.19,7213afc4,27bd9147,0
1378,2021-09-19 23:13:20,866.82,c283a377,5c09a187,1
1379,2021-03-09 15:03:46,619.53,000dec64,832239d3,0
1380,2020-04-21 02:37:25,220.18,df03a263,f4e94bed,0
1381,2022-04-01 13:21:03,46.58,763ec186,0375ed64,1
1382,2020-11-04 16:11:48,388.09,f727c203,52e81677,0
1383,2020-03-16 05:08:36,385.29,a8963b9b,e0fde3c2,1
1384,2021-04-02 09:28:23,349.46,13c319d6,dd7363ed,0
1385,2020-02-19 07:59:59,894.28,44ebe2ea,6e1a09e8,1
1386,2020-06-20 21:03:44,281.9,38dd49a3,c2ab675e,0
1387,2021-05-15 14:10:32,880.55,37136637,d3dfb26f,1
1388,2021-08-03 16:19:16,386.62,51ef639e,0efa53c0,1
1389,2021-03-22 03:22:44,3.04,185b9c53,3c5599a8,0
1390,2020-11-13 21:07:13,263.47,7e4ab538,c2cf37a4,1
1391,2020-02-12 07:12:14,405.82,abeb7cdf,a48d3cc8,0
1392,2020-12-12 13:43:49,982.8,b7e287fb,fac6a44f,1
1393,2020-02-18 16:58:54,814.85,78c806ae,035e6566,1
1394,2020-02-12 02:34:41,971.58,019d2eab,6efb8e01,1
1395,2022-09-23 02:29:05,978.91,6750627b,0f9ecb50,0
1396,2022-09-19 14:32:23,542.87,dc6378ca,a9f1aa05,1
1397,2020-09-04 08:08:15,988.98,87bd4694,103f8dd6,1
1398,2022-03-07 12:30:15,397.32,20616c72,0fb74d87,1
1399,2021-12-08 20:21:01,904.67,94d5ee35,036ab14f,0
1400,2022-09-01 09:02:39,926.26,872ee697,36ed02ff,0
1401,2021-12-03 05:37:19,978.45,89c7ba60,39aed1f7,0
1402,2020-09-20 14:12:37,558.25,e2ab3ded,917bd98f,0
1403,2020-09-30 15:21:16,705.61,5214a3fa,e36e3b46,1
1404,2022-02-17 05:40:35,410.39,8e71eb87,9c4008be,0
1405,2021-11-10 16:31:01,762.67,e43b8383,44e93700,1
1406,2021-02-01 03:48:15,45.89,e65d2db6,3e3ce354,1
1407,2022-03-07 23:07:28,37.18,0c566059,cbb8d734,1
1408,2020-01-09 10:40:09,527.95,8bef29cb,76718875,1
1409,2020-12-25 21:14:59,183.11,199ce309,1b40e9f4,0
1410,2021-05-08 16:59:48,805.98,e7dd736e,b3fb9d21,0
1411,2021-12-17 10:14:49,992.03,504a4de0,0d5d3732,1
1412,2022-06-26 13:24:52,88.54,226bbc1c,8d5bedc5,1
1413,2021-09-17 03:12:11,510.65,3cd86ab9,9ff8ab86,1
1414,2022-09-10 21:59:59,358.16,893e5772,c6792c2c,0
1415,2020-05-06 15:34:10,181.07,24993847,88d2c117,0
1416,2022-04-01 16:10:04,793.58,05f8612a,5bc05c6a,1
1417,2021-04-01 09:22:51,409.52,6517833f,f3ea6492,0
1418,2021-01-03 13:39:58,555.1,71706284,cfca4a30,0
1419,2020-11-30 06:47:07,815.84,758a7ecc,ff035a1e,0
1420,2021-11-20 06:19:56,17.46,6748a4a3,887cbb9d,1
1421,2020-03-08 18:21:28,607.94,f2d1c9cc,c0309f87,0
1422,2021-12-30 19:07:28,932.92,ab545da1,ece4c342,1
1423,2020-11-30 14:39:35,611.09,3e135ca0,52d6ea12,0
1424,2021-12-07 16:12:08,452.06,eb2885df,c7989a42,1
1425,2022-05-29 11:39:20,181.17,d8f06449,bb896c8e,0
1426,2021-06-25 11:01:15,448.76,8ff4d821,932a1874,1
1427,2020-11-19 04:22:18,51.22,b03fc9e9,5c046d67,1
1428,2020-11-22 16:20:39,889.1,c33c2f3c,72ef1815,0
1429,2021-07-18 07:04:51,148.3,119a2cee,df36748b,1
1430,2020-03-06 03:05:09,847.33,90efab7b,93a1a95a,1
1431,2020-02-28 03:46:02,748.67,92d36018,0209b695,0
1432,2022-02-28 03:44:17,569.99,e3600794,bbe4c917,0
1433,2020-10-13 04:11:59,919.03,bedff827,be5367ae,1
1434,2020-10-22 09:23:05,401.66,a3117f12,bf24ddfe,1
